,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75
feature_5_slope_WINDOW_3,0.012363031362676375,0.001175175364461453,0.012373447958824781,0.013606721181209548,0.003950047546000246,0.05109572475437357,0.0011836567974008718,0.157615203582252,0.08037831420776159,0.005304398671478291,0.0011122210298090426,0.01251970810748993,0.03971837296913088,0.1066318750990941,2.2013853406587227e-05,0.00028054902753871084,0.1472055444322309,0.029782823415108267,0.011663946429178097,0.026071484558131987,0.05094439851420579,6.864094752080273e-06,0.0024964924983646654,0.001684591147360187,0.002299286580080017,0.025720249872157305,0.003032429504036514,0.013385096261518244,0.09348654175632819,0.00021020664843041735,0.002756686633966747,1.0176141322986981e-06,0.015203590228309522,1.294717842274098e-06,8.27923059542014e-06,8.565415537788683e-05,0.0014519135149304986,0.004874779227645558,0.001683565368565476,0.015251731453602852,0.014983134916744864,0.0017368826652195855,0.016402311445161567,0.008714342083288182,1.6399251751323283e-06,0.0011190175905899753,0.0001619104116615599,0.00388887463428968,7.827209056164697e-05,0.0018918658410215553,0.00017695349482828334,0.004416676253441953,0.005198879921965145,7.454909539547478e-05,1.2297741904505933e-05,6.427181363983341e-05,1.7562881211520453e-05,0.0007493666474049796,3.408589985525007e-05,8.638765094442019e-06,1.1008098579636101e-05,4.389634850494289e-06,4.779869362360513e-06,2.8351667261169907e-06,1.8829827374866405e-06,6.725038983352791e-06,1.1891973648755288e-06,8.778924605533424e-08,8.610182558128471e-12,4.117577622001324e-11,2.6093969773534752e-11,2.5941732291489722e-12,4.7688042488329e-65,4.838079675903501e-66,2.17858495386305e-66
feature_6_dominant_freq_WINDOW_1,0.017554390101559323,0.005810945288200539,0.002948088899026484,0.0050767934220421725,0.04778085650248887,0.08760414815113997,0.18354477404959837,0.057420153305598756,0.011223166985016563,0.005566248819809992,0.06956736427321893,0.01152473808316098,0.0459941271091096,0.05496835971264358,0.00010504885020984254,0.09955953866722163,2.7266273958058606e-06,1.3237755993083837e-05,0.0007223684531609213,0.007252923449044611,0.0064565967665997925,1.2676519462410775e-05,0.00030389506859734855,0.007596079720405247,0.0374319512697668,0.0003945436117921488,0.00020258490431522046,0.004692248096334807,0.0033357110756795185,0.0003358862339315532,0.0827740974371491,0.022296270650208425,0.02938764785766233,0.008546754834458853,0.00499307284490845,0.0032333449501224594,0.010412216402846513,0.009937818549661533,0.00398462130920224,0.009753889489479426,0.010620450493766006,0.0005672571843584608,2.186440591104103e-08,0.006039031700350669,0.0007386562246752041,0.008719755313564387,9.61831149792238e-06,0.0011351170819184477,0.00710882789589047,0.0026296727975895235,0.0076869198791871315,0.00024218796841991838,0.0005807873590270175,4.4411695585759265e-05,0.0013509622898651152,0.00021087164228089344,2.954025496357292e-06,0.0002397007762309278,7.641149946931359e-05,2.0108006208278396e-05,2.0061185588981984e-05,1.3815191842820596e-05,1.6433233273405675e-05,6.850642157095124e-06,4.7678623115674964e-08,4.4195024387970565e-07,4.8917932192831934e-08,3.189209041963972e-08,3.1093947114452063e-10,1.0642950170727174e-10,1.2473986734538097e-10,2.665465974294244e-12,6.415646270139622e-66,2.6669565734361443e-68,2.4348219351477373e-65
feature_6_dominant_freq_WINDOW_2,0.0010699762168051516,0.022246227709935312,0.015729639557322452,0.00873703791613295,0.06524651609101165,1.0411595016231589e-05,0.062245738961575425,0.0262994663161561,0.014137436314935452,0.05605616669244428,0.20439884842420797,0.032647304363372945,0.04482743308857245,0.0007358140849471086,0.030645827809688008,0.018678193285066813,0.011381002843612532,0.09486316832294225,7.31834322452122e-05,0.014695746114632506,0.0010883997663812194,0.0025261731753550387,0.0028702095976605724,0.02563884051029592,0.008024738806332027,0.0035294014603702547,0.020405491961138902,0.010382838812505651,0.024269792747677186,0.016278914836686628,0.004636299716841149,0.025952180099275628,0.003049951440335486,0.012598652198380913,0.03499362247426696,4.357849508037452e-05,5.1431662836690395e-08,0.01317975184378172,0.007164829106123488,0.02729984245491025,0.0005603374515016588,0.009067654312397274,0.0006204535723173382,0.0036715833696216436,0.0003650657601689195,0.017076033213725483,0.0013790213344185426,0.00035290744324487224,8.578920973635304e-05,0.00017170167343283978,0.0009590526863945252,0.00017052167720614362,0.0009246124115771842,0.002712876001688185,0.00127433672874638,1.9628182227089662e-05,0.0001744077379837313,8.551638076606713e-05,1.117356830842072e-05,7.848218961362547e-06,1.2550162045557135e-05,1.8232491472503768e-05,1.7119278515868385e-05,2.175290681092081e-07,2.3389202080447786e-07,4.312637296058274e-06,1.4618903615419474e-06,1.207054353644844e-08,2.685483190658084e-10,3.7957157255158805e-11,5.581347414081648e-11,2.0786407572645254e-11,7.553686815166138e-66,1.019514471393939e-65,1.3224788320043441e-64
feature_6_dominant_freq_WINDOW_3,0.01778656114618662,0.0002867186579165614,0.004728157744519099,7.017971992111176e-07,0.036750363546051795,0.13266314207479163,0.05262664196117862,0.005520165812081467,0.021802250338601992,0.020876562067098595,0.17753483944926798,0.00031426120600524436,0.006537718862752873,7.88142102504194e-07,0.0029277000937130526,0.1790083812150275,0.04261924297537345,0.017052490964169942,0.004737005232491648,0.01460777571772733,0.020724726363508375,0.022473959107307068,0.021832156706326985,9.035478824576769e-06,0.002020773425863485,0.006940494991349838,0.001877590095320563,0.009771323019581151,0.004550577438702965,5.7656675743463286e-05,0.0035754656460335247,0.026847830978824504,0.0004765536155222481,0.015903939031100385,0.02608905493803884,0.0037870292917535266,0.010165073594093065,0.026330928278476894,0.005604150137731227,0.0025874693001513437,0.00048452342850135945,0.0017424060443085876,0.00313498050834011,0.01233046915672895,0.01793760408951821,0.0014986878993558089,0.012547269297279246,0.002875649572937272,0.00202286712949714,7.908401511678954e-06,0.0006593832220967819,0.0007812575324805413,0.00036389801192107077,0.0012801546003627176,6.600711000263753e-06,0.00021872024345385985,0.0004724092865318454,5.1729291192104025e-06,4.566083557292255e-11,9.423428361145279e-06,4.4684419619930506e-08,1.0750503812790305e-05,3.5270646717439353e-07,4.445290488225494e-06,5.790333729543887e-07,3.7323209385227114e-07,1.7217837757798385e-07,4.1930813708442363e-10,2.0478145288278788e-11,6.156781318389776e-10,8.977592393388136e-13,1.6666824749069964e-12,5.795509122652411e-65,2.2079039956959465e-64,1.1141894333743098e-64
feature_6_lag1_autocorr_WINDOW_1,0.007411269412795548,0.19876422512998537,0.12554530287374036,0.01361767845755406,0.005721984148020572,0.020959648522213385,0.003282721291982051,0.009339145226602024,0.001984487691506477,0.030432716882272715,0.06642034621141474,0.005819246443151845,0.02171126296579292,0.0014316174188582205,0.0004271616088559296,0.0012340657950914713,0.01836933120259331,0.016677362239435358,0.0007600568979279879,0.06783174015523477,0.019111457041736186,0.0013661683236412454,0.018873878835131915,0.0007278110299558879,0.04349405009707248,0.08363921011475066,0.01690795421616738,0.017602592377103154,0.0037511323449269584,0.006283052593988795,0.0008608100880702306,1.1579072558316904e-05,0.014449765419389273,0.00013742972473577373,0.07798710193016103,0.002633100382234972,0.0062190655239192805,0.0008508980709375186,0.043399281959882755,7.743784913024155e-05,0.006498653852571118,9.677357442668692e-05,0.0015232652935152611,0.004744926945237894,0.004120314461591616,0.0008814464098573117,0.0002566912351388829,0.0027730834175269926,4.5771023905291964e-05,1.7297461029526125e-06,0.001103645171961273,0.006740628504850993,0.00014221593416158018,0.0020804557683807247,1.333644903277804e-06,0.00023324498418353072,9.382293795193232e-06,1.1036632813148046e-05,0.00017940586319649385,0.0006219900026984169,5.366810587284124e-05,7.11756865440959e-06,0.00013178985708889359,1.5821614876826636e-05,2.876136146910699e-06,6.564990198218738e-07,1.844425210656725e-07,1.0361736435596974e-07,1.8050335301362688e-10,9.53281617712171e-10,3.643949385711519e-11,1.4270928378690966e-12,4.548707318655349e-64,7.860079781225465e-65,1.566562670258e-64
feature_6_lag1_autocorr_WINDOW_2,0.007876319614052826,0.3518698408047421,0.341733813882666,0.05120758893388594,6.664763621406026e-05,0.00027278887958071847,7.110282375640934e-05,0.008912512731861583,0.0014084517742099835,3.475126712999781e-05,8.457018576094785e-05,0.00016955706000419324,0.035109788979181544,0.0007450252209076946,0.018330798256395067,0.0019384437846596153,0.00010385703537524901,0.008938331218923783,0.006162116968639081,0.00034474376097509343,0.0018714445452157498,0.0029753969809013423,0.021537262983351516,0.0026159964904881893,0.005682778272786086,0.0006805466145486354,0.004897097758786082,0.0001874394310979576,0.0017704684702319372,0.00039168193564111017,9.185518883017451e-05,0.0055185540815341815,0.006131800410359983,0.007848820981447454,4.95660565770554e-05,0.00224786811127719,0.0009402948420432913,0.0058688456471458735,0.0015273521373891925,0.0003609952844279645,0.010201047134803229,0.011299014606332853,0.007286604127687191,0.00032946049893168346,0.0035766355901365727,0.005786635680983257,0.0002611416824653838,0.005167810074481164,0.0011756490685418874,0.001977600643942207,0.006507506594726623,0.01933310863969877,0.011068826655681664,0.007840275284813715,9.386500106345854e-05,0.003174099895579522,0.0021907887419154847,0.0001115518048747717,0.00023505238591195351,0.00024459401420206904,0.001641519129453159,4.4949352406499035e-05,0.0001602693313268224,6.788250291325371e-05,4.591152403017774e-05,3.2021289476436543e-06,1.206930583715503e-06,3.401034127632102e-08,2.4710833448451636e-10,9.276570427713625e-10,8.796438824959821e-11,2.0303598242336896e-12,1.849217216091467e-64,2.191377337803341e-64,5.5893522880769373e-64
feature_6_lag1_autocorr_WINDOW_3,0.008560753880782092,0.3618760631106664,0.3911625203647511,0.034383762528966105,0.001082620802379682,0.0004661513723185033,3.241690678363209e-08,0.024112732728478924,0.002332428279082702,0.002651096859524515,3.149774387810335e-05,0.0003684941761784899,0.006483030148632026,0.0022669519808085946,7.67321282603574e-05,0.024801660615319458,0.005328180527938726,0.008053418214287952,0.00043322809999985336,0.009272970583971972,0.0011356252419676177,2.4387649675646114e-05,0.00014638985802208011,0.004027721906604351,0.0010118972359048455,0.0005186829272831797,0.0011505935142332696,8.974059528675886e-05,0.0026295788323416084,0.005638766157106425,0.0013282773242888465,1.278040862709429e-07,0.0007308409597106188,0.018578821436764852,0.002547895323119688,0.0015423035900897076,0.004905637226948081,1.777856692077597e-06,0.0010030520481120208,0.0005038950081317252,0.006553429806812723,2.7089404114013162e-05,0.0005575456496435523,0.0024216198499454004,0.004771523103825894,0.0007884127817796042,0.0007168939742212449,0.0074289938812088984,0.00038746857157176184,0.001389084099998334,0.0047829419428150645,0.01667234680922632,0.0005386983989951669,0.003162511389294971,0.0040430158988626706,0.016822506516707383,0.002560568841561905,2.590423525010857e-05,0.0005970647978159787,0.0022137693861152795,0.00019640501488561618,1.9245864644051286e-05,0.00033838531284292314,0.00012675947999321322,7.443484826753275e-07,1.2241275004236442e-08,6.286837366256396e-08,1.334545690004612e-08,2.2534805599233947e-11,4.374637107365089e-09,6.46627225445591e-11,7.482689712243568e-12,2.0399007602051346e-65,2.5537055248780684e-65,6.872775605249608e-65
feature_6_median_WINDOW_1,0.8420532065762214,0.009365459363179444,0.0015606769364314708,0.019508602468468257,0.0005542731290857454,0.0012245153950302826,7.702856505114416e-05,2.7863614308192274e-05,0.0056697906296655776,0.002020963838716406,0.007512630045971212,0.0010041579652613054,0.000260108097614854,0.0059267966430492595,0.010349742230947423,0.0007126036125023233,0.011459308122958459,0.0008470185664551054,0.008046494418924187,0.00495371331169177,3.5890053525482254e-05,0.0014364631666099175,0.0097690750305632,0.00033228700407989756,5.196878218078686e-05,0.008371772980189726,0.0012123815811971813,0.0006460571855177524,0.0002726725869349858,0.00479762962624119,4.792163523345357e-06,0.0010816818419511745,0.0010891686869804597,0.0006779721538990675,6.823652621459498e-05,0.0022542517065254086,0.004877903688628244,0.012467807149635005,0.0022386125567049426,0.0019134086814920413,0.003194728981327748,0.00015314226027736421,0.007847799567728398,0.0015658835776077838,0.00031515571723760786,0.00051856671680947,0.0012840063491618339,0.0022373190384008053,0.0005241542833479241,1.7248825713440417e-05,0.00016621119948611915,2.1867010731446608e-05,0.002216374657985593,0.0004874142525737588,0.00019143056350951574,0.00015015197735224173,0.00044075251021860704,0.0002591527582649414,3.386771876259539e-06,1.783701354690799e-05,2.682895905877014e-06,5.661824352998548e-06,9.754288367170292e-06,8.029800885305151e-10,1.6617137001805648e-06,3.8233440197054785e-06,1.4557380142133399e-08,8.303950640849915e-08,4.7023593696178583e-07,3.157564379854098e-05,1.4336226545498033e-08,4.7945079632412856e-08,1.9805976016807453e-60,2.871572586611973e-62,9.580565739493944e-63
feature_6_median_WINDOW_2,0.8404220195992648,0.008698593901384657,0.0016162325424413414,0.020226801235744458,0.0006046088330590055,0.0012788822939203645,6.590765480304733e-05,3.2227092295085936e-05,0.005711331692701443,0.002157274388978259,0.007191981513581,0.001149563491088846,0.0003072779982420806,0.006161171432909277,0.010411153590176789,0.0005648102199022448,0.011435919220910933,0.0007105894293084786,0.007347795366792263,0.00501259417010636,4.315731551988242e-05,0.0013430374664106048,0.009676623615138179,0.00029148321364526266,5.3424212831404283e-05,0.008963516685238905,0.0011540977677242043,0.0004933364234775791,0.00037463297059759493,0.004793977085543029,2.9815006208628063e-06,0.0011081735426407499,0.0012715876268834978,0.0008385741415283,6.35682847415569e-05,0.002537537721576468,0.0045880829547755835,0.012803219595068669,0.002086365213151318,0.0018864339829250966,0.0033665693994393365,0.00018162536639469874,0.007481721767150487,0.001679430418840383,0.0003218935817949263,0.0006498362863086737,0.0013792567060767113,0.002678569602026297,0.0005048023539810076,1.7396035661903678e-05,0.00018009767853193379,3.410136643504921e-05,0.0025778999788376262,0.0006351768939745022,0.00032612051953963717,0.00013849797526406437,0.00047098307663086595,0.0002253015115874545,1.0822469247014176e-05,7.5816719278192495e-06,2.4080054963746487e-06,5.1403467825724615e-06,1.5988266526001294e-06,1.4535410638030994e-07,4.092339910502359e-07,7.614841113553816e-07,7.056400689727205e-07,4.1108461025376646e-07,3.314834553743517e-05,1.0138802328841698e-05,1.4264021196006802e-07,1.1993334279536718e-07,8.049530338657496e-61,1.8446773441627071e-63,6.087988335701124e-64
feature_6_median_WINDOW_3,0.8386421235850454,0.009144749492185024,0.001581267327639289,0.020018717065517135,0.000634155221610485,0.0011080502113991891,7.041988904805777e-05,6.0892818102205343e-05,0.005600959453623558,0.0018869070643416496,0.007444579627407955,0.0012502777812572654,0.00031749326213172916,0.006094436358561288,0.010131103931645038,0.0006245719744746483,0.011174672720055777,0.0008427310750400811,0.00765248249750537,0.00521500482026728,2.6651915883350412e-05,0.001383792135321848,0.01017469446631188,0.00032479619294533844,7.932736438102315e-05,0.008651088004180216,0.0011959689000928355,0.0005388797701898968,0.00034241810671547466,0.005188524233239753,3.7492109340936575e-07,0.001239645408898681,0.00128361553128848,0.0007304012864977113,6.689099061023224e-05,0.0024197027413105474,0.004981599760382428,0.012846778929481377,0.0021746787569470534,0.001943895333440375,0.003675131406716902,0.0002337887882982644,0.007956695167208207,0.0016514088380185502,0.00027492386788214484,0.0005157164854210048,0.0014291181036253254,0.0027367392342181134,0.0005950121622707621,2.5938125138030236e-05,0.0001290085940884357,1.6455836948745732e-05,0.0023475101294210725,0.0005128517096751636,0.0002754710840993909,0.0001038643401166347,0.00046740199288185084,0.0002860384130440993,9.785128417148292e-06,1.095668422095606e-05,5.41760607715489e-06,1.8423771489178579e-06,4.750811458180782e-06,1.7665025297028128e-08,6.00852495099441e-07,4.5142478304983586e-07,1.0840190509637474e-07,2.7387565097793534e-07,4.1101777380989054e-05,5.564951707359456e-06,7.693669997387044e-08,1.7646426341537013e-08,2.3998667445435212e-61,2.4250191317084126e-62,2.288520181616647e-63
feature_6_resid_std_WINDOW_1,0.00892922695495092,0.3910340528952469,0.4422472589761423,0.04255619852019158,0.0001865881140383889,0.004484433680148692,0.0026264148737435533,0.0016761568071292688,0.0016091317026048063,0.0016012655491371526,0.012700704113773883,0.0009786926139736768,0.0003807233094340191,0.002477397269512326,0.0011021800449288574,0.00013489882926078457,0.00017891954206853398,0.00010918037175870182,0.0019633809211200815,0.00011338288028895918,0.00032490573848233866,3.72728371856029e-05,0.00019888847912975604,0.0007495319731039293,0.0009308406498731599,0.0006960411188085606,0.00010388086749706792,0.0006930819982080854,0.00048277546008072684,0.008195640868744018,0.004002368406713162,0.0016009184930799389,0.0015133761613524603,0.0040789359547981135,0.00046012349901329287,0.0006006305144766038,0.0002360163501805691,0.00021272450176467798,0.003281009862648489,0.0026302817269049333,0.002857175061668036,0.00028017764439691105,0.00559257283688879,0.0006915429750581274,0.00113878053365159,0.0015655604677429805,0.0004132314450745961,0.00045968975479653815,0.0016371181264986168,0.0006640235359585899,0.0005647490459809183,0.0002846055219433911,0.0021905553038991618,0.0004835859896874582,0.006032935124481293,0.013439083528756543,0.01311084841212425,0.005148602910866469,0.0009617581526296061,0.0015353411882962867,0.0004892162212657606,0.0005169932196366589,0.000145026412022445,1.964590917443902e-05,3.1455728074967757e-05,2.5597797691428403e-05,4.054926735154261e-06,5.4074576561104474e-11,2.9664532483673284e-11,9.997472100728584e-12,4.381082656127113e-11,4.926814122679352e-13,1.145404339206803e-64,9.298732286378778e-64,3.667779000975045e-64
feature_6_resid_std_WINDOW_2,0.017986999318960896,0.41261401977359097,0.43990749795328143,0.05947623168997418,4.506121563805351e-05,2.4131534746221767e-05,0.004931867088114467,0.0007536881254081035,6.452821587998105e-06,0.0032847187166941865,0.00019903907522234672,1.186850050816033e-06,0.0006068369289378218,0.0003285929050463171,0.00031657651458205015,0.00027776551592987886,0.0010943202274633487,0.000890217125488909,0.0028090775586082986,0.00088795440212251,0.0019201100770980435,0.0017921258975198823,0.011496730544990837,0.0006392014245897881,0.0004278088738443741,0.0030709257314717633,0.0005912103528890445,8.127192250521206e-05,0.0002037755229907608,3.689916848558289e-05,0.0033054344050638465,2.7141461192620792e-05,0.0010872598144118061,5.961649327944519e-06,0.0015945064864718815,0.00034901888679808585,1.2765232866026664e-05,0.0033837115879543096,0.009482891177847697,0.00048825938497041617,0.0012306532592377697,0.000337760079661672,0.00014857865096780786,7.268002356973542e-06,0.0009402579062392609,1.8063898177689913e-06,0.0004967188399187327,0.0006143117533140609,2.3290453727272e-06,0.002880349089654906,0.0006046584455809634,0.0013361577753269796,0.0009559077662376672,1.1654098811519086e-07,0.00021070592718527379,0.00043426035530165063,3.0563399514801726e-05,6.163067695829632e-05,0.001280052631837773,3.612930160314961e-06,0.008773197379336697,7.896425719798097e-05,0.0008761443922346976,0.0004255599790715637,0.0002075253739195137,2.4539363886579967e-05,4.6209181836710605e-07,2.2302716587750342e-08,5.620842042886522e-10,1.4795374050676957e-11,1.2124260076184061e-09,4.680413922686642e-12,4.2154843339993554e-66,2.785094969185222e-65,3.2274971193052275e-69
feature_6_resid_std_WINDOW_3,0.002378735984805949,0.3859587364615849,0.439962346672317,0.06380439615094652,4.332378230817846e-05,0.0012747155720502525,0.010884478550346249,0.0005965500694652792,3.0227886170701026e-05,9.401142750258462e-05,0.0003758249668948978,0.008098278602788214,7.833998694133391e-06,0.001146483103620202,0.00017310267408916986,0.008055801670485998,0.0001817865425298859,0.0005794585698174601,3.491662232701741e-08,3.9315043781868815e-05,0.0057009532242360515,0.001123404591671848,0.004546104563142586,0.00012648662789355617,0.001901667610334939,0.002564324046544058,0.0004958521056511854,0.0008357636705555346,0.001294871327823024,0.0004846990655451095,0.0002721868407696067,0.002033458001891806,0.002437280698710147,0.008659255129962665,0.0019260076455369262,0.005136878092705773,0.0010745561984786588,0.00016910575968272855,0.004198742809527947,0.002567549284373275,2.4900789809208346e-09,0.0001699986065448763,0.004405062257912025,0.00010916026705166463,0.0007230922749528469,0.0001420463289489238,0.0011185111612179285,0.0013306494077921331,0.0012221921390200793,0.0001831618315009292,0.0003378587626205069,0.00861532301856908,9.930352624893118e-06,0.0025057068999817258,0.00017024584504665805,0.0014176000140804729,8.221224198031523e-05,0.0011338226481700262,0.004775167919022626,0.007748546199828046,0.00031659680202449124,0.0003976452922161921,0.0001805860740042294,1.4094050068760384e-05,4.196705304516713e-05,4.166529981126205e-06,1.3410877522542592e-05,1.0200571419629245e-08,1.2910246311350403e-11,3.531003534541923e-09,2.642372234268365e-10,4.8151056891999615e-11,2.7731721717841096e-64,1.2973322622439465e-63,4.722863567287564e-65
feature_6_slope_WINDOW_1,1.472845792880451e-05,0.019400242148351947,0.006253960678219979,0.008371800428482942,0.05562594268619986,1.983262361936644e-06,0.039711465175200626,0.0583680579728677,0.07617268164044172,0.021875019327423542,0.0003514201522497987,0.0010000350574458155,0.014941737210254312,0.04479919060510402,0.017954364488297535,0.09406287697326139,0.05530481319351147,0.002677801067690263,0.006833405671909513,0.0005712492250141501,0.1378265056463338,0.08897241899975396,0.0018962839285600168,0.008179811467713025,0.0005306710842994032,0.035684767768117694,0.01116487795981817,0.042253475841480675,0.031063682461357368,0.009818675832357156,0.016779531507148216,0.042493268465428266,0.005071940825304774,0.0003873965112570327,0.004334272568379887,0.0005970111696946845,0.0003676120993068415,0.00040710232371142887,0.0035692384419902332,0.0034409886764660007,0.00954448017771839,0.0006471686586264519,0.0009111104435884102,0.000646050810669348,0.0011532889517444167,0.0005130697739677781,0.015915021338160952,0.00016580877602720236,0.0019169845323940506,0.004991456078291332,7.326517591557117e-05,0.0012595654278154183,0.00012435156328606994,0.0005581366715628331,0.0005089286120229647,8.588201354265126e-05,6.769035591510874e-05,0.00014612061263986288,2.0097747116412036e-06,1.3791631431969124e-05,3.0160662837225665e-06,1.6980054879375416e-06,1.8030056805707645e-05,2.2784843793863718e-08,4.002587845347741e-06,8.724504350012147e-08,1.3772156406194657e-08,3.5317459885958573e-10,4.3899654076762954e-11,7.234867997911367e-12,3.976618940719628e-11,1.2678562979610126e-12,1.38995275620291e-65,1.3515535319520888e-64,3.207349872360982e-65
feature_6_slope_WINDOW_2,0.0004998550036384632,0.16109849496057893,0.10001492658852966,0.037162591579365946,0.0009420983291828903,0.00416923878792421,0.0024963082133931096,0.007875165971267596,0.005334252640623682,0.002359272569608304,0.017550029514129963,0.009049552078520364,1.8032741431367622e-05,0.09682556096013357,0.00014296146322201268,0.12258646623138957,0.017576397377344795,0.0014617666599299056,0.015845722046042822,0.0592009151324004,0.02117093313748675,0.0014558675421138497,0.025532480133411816,0.022076209406724497,0.014327568257303306,0.04030677675864255,0.006106843637753524,0.00040778897358190674,0.0036709135832978957,0.00803483770033106,0.005685333164217335,0.04228454077493231,0.03456979285565963,0.04433886516290056,0.006050104451634988,0.0004541959268071104,0.007716271932611108,0.01481027436918881,0.00475564727005521,0.007544958004867873,0.0014449740241451953,1.3830801088028009e-06,0.003070830247913743,0.0004464128135984427,0.005960796376072787,0.00034412473295242376,0.0035811238210001076,0.0003989946927752001,0.00012559737243455276,0.013187631776109739,0.00010817310442614115,0.0009121994718560513,0.0035432413761911797,0.0006693266222966705,0.00034917563495380125,3.655245223076764e-05,0.00021731428023629944,0.0002892790868071038,9.81626235966417e-06,9.0740099524329e-05,3.7353724928157575e-05,4.5339325118058724e-05,1.5916614172115883e-05,3.3313149711017545e-06,3.4052417605881618e-06,1.1669881410377222e-08,4.892092025369107e-07,1.4617337298983499e-08,2.1346504466835596e-10,7.786882172054069e-11,1.099005537562853e-10,5.759562899015242e-12,1.0122098924401761e-65,1.84757470012781e-65,2.3478847093747115e-64
feature_6_slope_WINDOW_3,0.011159369749006855,0.00023417394465786442,0.009529936175748509,0.012769898633942308,0.00157539036946357,0.002054620322569085,0.18225918689868187,0.006544204507798076,0.0024271507697427542,0.0700990574651898,0.007789959134774008,0.0037354521886525426,0.2238303805821163,0.011097553023972499,0.005575479267668838,0.0024581692028203036,0.001516248911878597,2.4939371929607134e-05,0.0010582957253013905,0.0002926509642411969,0.08203333343563408,0.01577856338501764,0.09307222381550802,0.0037956831556924292,0.0016957122356419355,0.003457646667803607,0.023604742564954165,0.05785112302643525,1.1984902176105658e-05,0.06452958850754857,0.0004950551922715015,0.016946306888019243,0.00022392443093891378,0.023945346768252333,4.829555897620483e-06,0.001469900317043149,0.0018817375389092446,0.011613997453160944,0.011768358839543781,0.004575710928971021,0.0005467029672082158,0.004384566711955056,0.0052828153987659965,0.004884249117020243,0.003249316541096121,0.0013354211669049855,0.0032041856119951317,0.0020443276286588514,0.0034446873089596405,0.001965609069256175,0.0010825121064330185,4.292427256798627e-05,0.00015467016067160185,0.000321000104663013,0.0012138044589329621,0.0002713042445934212,2.1615965186139107e-05,6.145043067849632e-07,8.769699664111649e-05,2.4369409219797798e-05,3.72437352587301e-07,1.0494514167549432e-05,1.3625141355212689e-05,2.0130246002202094e-05,8.237237731669914e-06,7.956133139738895e-10,2.1583336787737081e-07,4.535034381565354e-09,1.6236942446655878e-11,9.291085422963615e-12,1.3199257689552659e-11,5.749678253515017e-13,2.3284300422459582e-64,5.528364507236323e-65,1.7092201543889448e-64
feature_7_dominant_freq_WINDOW_1,0.0,0.0,0.0,0.0,0.0,5.189014142289207e-86,7.781759856584093e-82,1.228668556188775e-76,1.9493958764434696e-76,6.117859924665279e-73,6.453449645299561e-73,4.81607252591467e-71,3.77659339429559e-65,6.441013366513492e-65,8.304818171206449e-66,1.137448124170543e-65,1.1719478416378025e-64,4.413390197984141e-64,0.0,7.322716731838383e-61,0.0,0.0,6.319178421986392e-55,0.0,9.08519462837794e-48,0.0,0.0,0.0,0.0,1.918817135206603e-42,0.0,1.0382500289338731e-40,0.0,0.0,9.431136444515004e-38,1.38583639825184e-36,5.241788278393069e-36,4.9639699617518915e-33,0.0,4.4097280913707354e-36,4.062246123915819e-36,5.886455355563627e-35,0.0,4.2708988109472047e-33,1.9089887476743982e-34,0.0,1.7564538845106263e-34,1.553327338817777e-34,2.0925148456120312e-35,2.9434001794102748e-34,1.2677497420495464e-34,1.8786223353195676e-36,6.210825189412101e-36,0.0,6.759775165951027e-35,2.5596057963773535e-34,0.0,0.0,1.9964361495633166e-35,1.6230560293221975e-34,8.519197814294025e-37,1.2264022352924973e-35,6.350962219984693e-37,4.185854326446026e-34,2.191506179682801e-35,1.2591912837790854e-34,4.193259143473583e-35,5.7011756578064745e-36,9.891491314130937e-36,1.454300516641038e-33,1.75718311527728e-33,2.374442750560142e-34,1.755185953427276e-32,1.5902663808715536e-32,3.8434650617833994e-34
