Feature,PC,r,p_value
feature_5_median_WINDOW_2,PC46,0.013210214478353258,0.8861304819769295
feature_5_median_WINDOW_2,PC47,-0.022511757145477842,0.8071892428350963
feature_5_median_WINDOW_2,PC48,-0.005152088815538823,0.9554629473983896
feature_5_median_WINDOW_2,PC49,-0.022447319475026636,0.8077304565306058
feature_5_median_WINDOW_2,PC50,-0.02937844912487072,0.7500867062714969
feature_5_median_WINDOW_2,PC51,0.010178508567530609,0.9121430956128618
feature_5_median_WINDOW_2,PC52,-0.0071060288093962864,0.9386006032651325
feature_5_median_WINDOW_2,PC53,-0.008888400513288167,0.9232423583440535
feature_5_median_WINDOW_2,PC54,0.015437099886897065,0.8670986690422514
feature_5_median_WINDOW_2,PC55,0.06446066209023085,0.4842595474348495
feature_5_median_WINDOW_2,PC56,-0.011214294848402868,0.9032439816393065
feature_5_median_WINDOW_2,PC57,-0.006570766381142349,0.9432174893683115
feature_5_median_WINDOW_2,PC58,-0.009056277891168779,0.9217971674899652
feature_5_median_WINDOW_2,PC59,-0.055859179419600155,0.5445311672779094
feature_5_median_WINDOW_2,PC60,0.013178534798876984,0.8864017234851214
feature_5_median_WINDOW_2,PC61,0.006495846248803491,0.9438638639785479
feature_5_median_WINDOW_2,PC62,-0.05729550414437684,0.5342165911723314
feature_5_median_WINDOW_2,PC63,-0.01732416481345468,0.8510299674484236
feature_5_median_WINDOW_2,PC64,0.025835713763472812,0.7794003901174663
feature_5_median_WINDOW_2,PC65,0.02279926929652907,0.8047755343033417
feature_5_median_WINDOW_2,PC66,0.023945890716943037,0.7951679448910929
feature_5_median_WINDOW_2,PC67,0.027499917217561114,0.7655888571893559
feature_5_median_WINDOW_2,PC68,-0.024965371464780135,0.7866513024017995
feature_5_median_WINDOW_2,PC69,0.005728045809933642,0.9504901031358672
feature_5_median_WINDOW_2,PC70,-0.026418745066999892,0.7745536310790954
feature_5_median_WINDOW_2,PC71,-0.014480414845560681,0.8752662043566635
feature_5_median_WINDOW_2,PC72,0.0025646194009239804,0.9778216791737117
feature_5_median_WINDOW_2,PC73,0.018624943285296038,0.8399886381938313
feature_5_median_WINDOW_2,PC74,-0.04520657692572879,0.6239353170296779
feature_5_median_WINDOW_2,PC75,0.016322370570630636,0.8595532595375109
feature_5_median_WINDOW_3,PC1,-0.5882085342040004,1.6160689541088286e-12
feature_5_median_WINDOW_3,PC2,-0.22790198141997714,0.012299023534284973
feature_5_median_WINDOW_3,PC3,-0.4966705325529954,7.948982652800762e-09
feature_5_median_WINDOW_3,PC4,0.435204440491809,6.785179841502498e-07
feature_5_median_WINDOW_3,PC5,0.08095755113978689,0.37939749041672527
feature_5_median_WINDOW_3,PC6,-0.04596370323799196,0.6181312704844526
feature_5_median_WINDOW_3,PC7,-0.034957144060593914,0.7046551538819175
feature_5_median_WINDOW_3,PC8,0.03578870708753268,0.6979668273139578
feature_5_median_WINDOW_3,PC9,0.10590367471884074,0.24964400935813127
feature_5_median_WINDOW_3,PC10,0.04168927828929941,0.6511971384519409
feature_5_median_WINDOW_3,PC11,-0.13487425754422439,0.141906386100018
feature_5_median_WINDOW_3,PC12,0.015028988471842811,0.8705811894357818
feature_5_median_WINDOW_3,PC13,0.02948681055783123,0.7491954441849539
feature_5_median_WINDOW_3,PC14,-0.03108020774052145,0.7361286529139052
feature_5_median_WINDOW_3,PC15,0.10297979618701557,0.26303001455847036
feature_5_median_WINDOW_3,PC16,-0.06836907324902207,0.45810229564731664
feature_5_median_WINDOW_3,PC17,-0.06113135102370522,0.5071564687009711
feature_5_median_WINDOW_3,PC18,-0.08747394135149995,0.34210112310052254
feature_5_median_WINDOW_3,PC19,-0.05420633815869433,0.5565202188467725
feature_5_median_WINDOW_3,PC20,0.1167829831908567,0.20399396976630416
feature_5_median_WINDOW_3,PC21,-0.026571949616210004,0.7732814657759487
feature_5_median_WINDOW_3,PC22,0.020950139541767443,0.8203303772892724
feature_5_median_WINDOW_3,PC23,-0.0734892843786909,0.4250516008629671
feature_5_median_WINDOW_3,PC24,-0.03515746133779381,0.7030419007626458
feature_5_median_WINDOW_3,PC25,-0.0030030803116638145,0.9740311815601784
feature_5_median_WINDOW_3,PC26,-0.06543140630146194,0.4776891322224309
feature_5_median_WINDOW_3,PC27,0.08013904273414918,0.38425064157120914
feature_5_median_WINDOW_3,PC28,0.044310922902111666,0.6308311525084829
feature_5_median_WINDOW_3,PC29,-0.004234651024357428,0.9633876132659425
feature_5_median_WINDOW_3,PC30,-0.042901973348355174,0.6417432928216862
feature_5_median_WINDOW_3,PC31,-0.09185999998462721,0.31834971464626566
feature_5_median_WINDOW_3,PC32,-0.010699021136447204,0.9076696035461579
feature_5_median_WINDOW_3,PC33,0.09320268800484902,0.311297309240741
feature_5_median_WINDOW_3,PC34,-0.05877301798464691,0.5237088273186387
feature_5_median_WINDOW_3,PC35,0.010301012374093657,0.9110899965362503
feature_5_median_WINDOW_3,PC36,0.01820070795643812,0.8435863475352031
feature_5_median_WINDOW_3,PC37,0.008206329277313101,0.9291165675584252
feature_5_median_WINDOW_3,PC38,-0.007672114518685297,0.9337200712828796
feature_5_median_WINDOW_3,PC39,-0.0116187146198026,0.899772541112112
feature_5_median_WINDOW_3,PC40,-0.023678468550184184,0.7974060035400746
feature_5_median_WINDOW_3,PC41,-0.0628928416387207,0.4949725694565186
feature_5_median_WINDOW_3,PC42,0.006458883005587099,0.9441827784055509
feature_5_median_WINDOW_3,PC43,-0.030425769483338992,0.7414865588630334
feature_5_median_WINDOW_3,PC44,-0.09073666705405228,0.3243287166334997
feature_5_median_WINDOW_3,PC45,0.02692574443221228,0.77034596008734
feature_5_median_WINDOW_3,PC46,0.025391324492448,0.7831003188904464
feature_5_median_WINDOW_3,PC47,-0.014622713857266833,0.8740504985239642
feature_5_median_WINDOW_3,PC48,-0.012931480386130328,0.8885174524345122
feature_5_median_WINDOW_3,PC49,-0.014753242951987003,0.872935604836906
feature_5_median_WINDOW_3,PC50,-0.003008323029787055,0.9739858615599158
feature_5_median_WINDOW_3,PC51,-0.008860455566114395,0.9234829499084359
feature_5_median_WINDOW_3,PC52,-0.028595319350769477,0.7565375983457342
feature_5_median_WINDOW_3,PC53,-0.029088477029768092,0.7524733155973852
feature_5_median_WINDOW_3,PC54,-0.008920103416610703,0.9229694211126561
feature_5_median_WINDOW_3,PC55,0.03930964863266613,0.6699087608130712
feature_5_median_WINDOW_3,PC56,0.002758436283149864,0.9761460648978465
feature_5_median_WINDOW_3,PC57,-0.025031242851693402,0.7861018731263691
feature_5_median_WINDOW_3,PC58,0.028119981756699858,0.7604613235656551
feature_5_median_WINDOW_3,PC59,-0.03106626719522232,0.7362426536762537
feature_5_median_WINDOW_3,PC60,0.0097340689454012,0.9159649687008806
feature_5_median_WINDOW_3,PC61,-0.025090683830557757,0.7856061697380975
feature_5_median_WINDOW_3,PC62,0.04563292438798042,0.6206641194936325
feature_5_median_WINDOW_3,PC63,0.016674006138514025,0.8565596417397171
feature_5_median_WINDOW_3,PC64,-0.03790429881382178,0.6810560602139908
feature_5_median_WINDOW_3,PC65,-0.002866724037287712,0.9752099244266181
feature_5_median_WINDOW_3,PC66,0.015687598364686257,0.8649623568234298
feature_5_median_WINDOW_3,PC67,0.011538590530967431,0.9004601584931948
feature_5_median_WINDOW_3,PC68,-0.025405028325564356,0.7829861496464808
feature_5_median_WINDOW_3,PC69,0.003263460590412548,0.9717804608140521
feature_5_median_WINDOW_3,PC70,-0.017047485881789583,0.853382286015541
feature_5_median_WINDOW_3,PC71,-0.021539954012903956,0.8153609769750517
feature_5_median_WINDOW_3,PC72,0.0035756318476455884,0.9690823540866881
feature_5_median_WINDOW_3,PC73,0.017148464962601733,0.8525236136591715
feature_5_median_WINDOW_3,PC74,-0.032412962748895255,0.7252566771857321
feature_5_median_WINDOW_3,PC75,0.020226902627807325,0.826433623744593
feature_5_resid_std_WINDOW_1,PC1,-0.08820358042258127,0.3380742754882247
feature_5_resid_std_WINDOW_1,PC2,-0.0023423242469617633,0.9797436165183396
feature_5_resid_std_WINDOW_1,PC3,-0.07612468491640281,0.408590979925026
feature_5_resid_std_WINDOW_1,PC4,0.059835655392263,0.5162168167146651
feature_5_resid_std_WINDOW_1,PC5,0.1886632611745716,0.03905176749242228
feature_5_resid_std_WINDOW_1,PC6,0.42993120226132414,9.555561610950963e-07
feature_5_resid_std_WINDOW_1,PC7,-0.01846450558947709,0.8413488393478196
feature_5_resid_std_WINDOW_1,PC8,-0.06134374018289772,0.5056792128721667
feature_5_resid_std_WINDOW_1,PC9,0.11959691386084025,0.19323077501311706
feature_5_resid_std_WINDOW_1,PC10,0.160882947292851,0.07919238281794977
feature_5_resid_std_WINDOW_1,PC11,0.5004826479532862,5.855535663946726e-09
feature_5_resid_std_WINDOW_1,PC12,0.03455326751527183,0.7079117537739297
feature_5_resid_std_WINDOW_1,PC13,0.07448933516143841,0.41876077237635323
feature_5_resid_std_WINDOW_1,PC14,0.0431678383719544,0.6396782524631511
feature_5_resid_std_WINDOW_1,PC15,0.0806473748871308,0.3812322102721671
feature_5_resid_std_WINDOW_1,PC16,0.18028469800088096,0.048789647398706136
feature_5_resid_std_WINDOW_1,PC17,0.006378702837825545,0.944874593564019
feature_5_resid_std_WINDOW_1,PC18,-0.1400059808027606,0.12721970333320926
feature_5_resid_std_WINDOW_1,PC19,-0.12732005780198086,0.16581728628819717
feature_5_resid_std_WINDOW_1,PC20,0.06722146555343417,0.4657005216331582
feature_5_resid_std_WINDOW_1,PC21,0.18312585403367448,0.04528370796423492
feature_5_resid_std_WINDOW_1,PC22,0.0980498953078922,0.2866904143846372
feature_5_resid_std_WINDOW_1,PC23,0.09368979266017921,0.3087641576169815
feature_5_resid_std_WINDOW_1,PC24,0.2913771501731679,0.0012429852773619718
feature_5_resid_std_WINDOW_1,PC25,0.05984889564665903,0.5161238150278737
feature_5_resid_std_WINDOW_1,PC26,-0.15892430234712526,0.08296369157172263
feature_5_resid_std_WINDOW_1,PC27,0.04493985185509344,0.6259855283704548
feature_5_resid_std_WINDOW_1,PC28,0.06092053697895721,0.5086249790888498
feature_5_resid_std_WINDOW_1,PC29,0.02570568198974895,0.7804825117072558
feature_5_resid_std_WINDOW_1,PC30,-0.0862251540000664,0.34906308318143187
feature_5_resid_std_WINDOW_1,PC31,0.0008456260179690658,0.9926863648130175
feature_5_resid_std_WINDOW_1,PC32,0.016734231029199007,0.8560471256015988
feature_5_resid_std_WINDOW_1,PC33,-0.07445683708467611,0.41896434766858215
feature_5_resid_std_WINDOW_1,PC34,0.09659703527971027,0.2939257829673844
feature_5_resid_std_WINDOW_1,PC35,-0.03978829580472994,0.666128285172824
feature_5_resid_std_WINDOW_1,PC36,-0.14519725516618476,0.11357988798066906
feature_5_resid_std_WINDOW_1,PC37,-0.0231084326849927,0.8021821090889539
feature_5_resid_std_WINDOW_1,PC38,0.1687436073916501,0.06541950441873437
feature_5_resid_std_WINDOW_1,PC39,0.05944786782929071,0.5189444993033809
feature_5_resid_std_WINDOW_1,PC40,-0.11632694796547567,0.20577806815763278
feature_5_resid_std_WINDOW_1,PC41,-0.052541757635592046,0.5687213769834208
feature_5_resid_std_WINDOW_1,PC42,0.08552966531029296,0.35297865134723655
feature_5_resid_std_WINDOW_1,PC43,-0.08259550400498869,0.3697980523849642
feature_5_resid_std_WINDOW_1,PC44,0.04652709572085478,0.6138275553266144
feature_5_resid_std_WINDOW_1,PC45,-0.11465442531609901,0.21241704262792244
feature_5_resid_std_WINDOW_1,PC46,0.058160078089635386,0.5280551913160422
feature_5_resid_std_WINDOW_1,PC47,-0.12013972284067309,0.19120283109991373
feature_5_resid_std_WINDOW_1,PC48,-0.07260327740991468,0.43067028657260703
feature_5_resid_std_WINDOW_1,PC49,0.1556848301058063,0.08951517715792104
feature_5_resid_std_WINDOW_1,PC50,-0.051379165186339816,0.577317186557432
feature_5_resid_std_WINDOW_1,PC51,-0.021039721559464795,0.8195751523633212
feature_5_resid_std_WINDOW_1,PC52,-0.04027891157891644,0.6622619509150687
feature_5_resid_std_WINDOW_1,PC53,0.024266802347564273,0.7924844289141066
feature_5_resid_std_WINDOW_1,PC54,-0.00974678138861168,0.9158556234219785
feature_5_resid_std_WINDOW_1,PC55,-0.00037311137768858416,0.9967730050593908
feature_5_resid_std_WINDOW_1,PC56,-0.0010384244296712218,0.9910189564268899
feature_5_resid_std_WINDOW_1,PC57,0.01535389849607511,0.8678084436758858
feature_5_resid_std_WINDOW_1,PC58,-0.011058779574932467,0.9045793766633816
feature_5_resid_std_WINDOW_1,PC59,-0.008094024063245421,0.930084149166582
feature_5_resid_std_WINDOW_1,PC60,0.0373488172743154,0.6854813645295619
feature_5_resid_std_WINDOW_1,PC61,0.015148351851369146,0.8695623713672196
feature_5_resid_std_WINDOW_1,PC62,0.006655691142250959,0.9424848443242164
feature_5_resid_std_WINDOW_1,PC63,0.010000623460421805,0.9136725485660225
feature_5_resid_std_WINDOW_1,PC64,-0.0033898318618074963,0.9706881895109712
feature_5_resid_std_WINDOW_1,PC65,0.005181047030996616,0.9552128781076893
feature_5_resid_std_WINDOW_1,PC66,-0.02035226735445056,0.8253749439295843
feature_5_resid_std_WINDOW_1,PC67,0.02818975101138807,0.7598850219709528
feature_5_resid_std_WINDOW_1,PC68,-0.05942355407778676,0.5191157657762229
feature_5_resid_std_WINDOW_1,PC69,-0.033396116050737626,0.7172713408757123
feature_5_resid_std_WINDOW_1,PC70,-0.008421758984052258,0.9272607928951071
feature_5_resid_std_WINDOW_1,PC71,-0.014673217873645367,0.8736190970241747
feature_5_resid_std_WINDOW_1,PC72,0.022004856976592893,0.8114491517484456
feature_5_resid_std_WINDOW_1,PC73,0.04966213599297917,0.5901216404458781
feature_5_resid_std_WINDOW_1,PC74,-0.020568076553494793,0.8235532139958714
feature_5_resid_std_WINDOW_1,PC75,-0.0021563674123023374,0.9813514667306711
feature_5_resid_std_WINDOW_2,PC1,0.22323174567743806,0.014254085954145736
feature_5_resid_std_WINDOW_2,PC2,-0.03952887862928268,0.6681761953722286
feature_5_resid_std_WINDOW_2,PC3,-0.07666819884023844,0.40524343220054043
feature_5_resid_std_WINDOW_2,PC4,-0.002760917126656749,0.9761246178019248
feature_5_resid_std_WINDOW_2,PC5,0.3681938384869908,3.511721883162531e-05
feature_5_resid_std_WINDOW_2,PC6,0.3318406527675162,0.00021342661645622535
feature_5_resid_std_WINDOW_2,PC7,0.1229908631186836,0.18080442860793086
feature_5_resid_std_WINDOW_2,PC8,-0.06278907785437197,0.4956859783138089
feature_5_resid_std_WINDOW_2,PC9,-0.23517646593520436,0.009719968230806066
feature_5_resid_std_WINDOW_2,PC10,0.06934977405553888,0.451663932711294
feature_5_resid_std_WINDOW_2,PC11,-0.11048222909536291,0.22964035220163928
feature_5_resid_std_WINDOW_2,PC12,-0.06333965018656157,0.4919068171766068
feature_5_resid_std_WINDOW_2,PC13,0.3121109888353757,0.0005198222810441988
feature_5_resid_std_WINDOW_2,PC14,-0.1279060241169027,0.16386181683082643
feature_5_resid_std_WINDOW_2,PC15,0.042184252340279324,0.6473316521425366
feature_5_resid_std_WINDOW_2,PC16,0.0659180867181158,0.4744132765554899
feature_5_resid_std_WINDOW_2,PC17,0.11382299384655309,0.2157736042442965
feature_5_resid_std_WINDOW_2,PC18,0.08644226310635489,0.34784636846052586
feature_5_resid_std_WINDOW_2,PC19,0.22597433487912097,0.013075577869769418
feature_5_resid_std_WINDOW_2,PC20,-0.21444839587632092,0.01867236476381733
feature_5_resid_std_WINDOW_2,PC21,-0.04793012773823676,0.6031670594476322
feature_5_resid_std_WINDOW_2,PC22,-0.1345794999293575,0.1427874560925769
feature_5_resid_std_WINDOW_2,PC23,0.13549166001575405,0.14007425671984333
feature_5_resid_std_WINDOW_2,PC24,0.14602067902549973,0.1115250123923037
feature_5_resid_std_WINDOW_2,PC25,0.07193743742854378,0.43492061997300796
feature_5_resid_std_WINDOW_2,PC26,-0.05100952538781779,0.5800627769401152
feature_5_resid_std_WINDOW_2,PC27,0.20589411255912488,0.02406568882723394
feature_5_resid_std_WINDOW_2,PC28,-0.03398395935780258,0.712511246166197
feature_5_resid_std_WINDOW_2,PC29,-0.03880607039953571,0.6738950773017197
feature_5_resid_std_WINDOW_2,PC30,-0.2410036740817135,0.008010330571258868
feature_5_resid_std_WINDOW_2,PC31,-0.05842570022438991,0.5261694359721585
feature_5_resid_std_WINDOW_2,PC32,0.008952779021325359,0.9226881190527838
feature_5_resid_std_WINDOW_2,PC33,0.19827423388085935,0.029942368192017645
feature_5_resid_std_WINDOW_2,PC34,0.15425612940600114,0.09253228275265304
feature_5_resid_std_WINDOW_2,PC35,0.009031563609779976,0.922009907210506
feature_5_resid_std_WINDOW_2,PC36,0.06306403166970699,0.4937967687670655
feature_5_resid_std_WINDOW_2,PC37,0.10463154956169701,0.25540910734113403
feature_5_resid_std_WINDOW_2,PC38,-0.017464554919062736,0.8498368726132373
feature_5_resid_std_WINDOW_2,PC39,-0.014313705999294185,0.8766908207356059
feature_5_resid_std_WINDOW_2,PC40,0.07077129501354837,0.4424218922424432
feature_5_resid_std_WINDOW_2,PC41,0.06074748277956087,0.5098321005933327
feature_5_resid_std_WINDOW_2,PC42,-0.08415931529089594,0.36077354495060004
feature_5_resid_std_WINDOW_2,PC43,0.06762606813633333,0.4630138182673888
feature_5_resid_std_WINDOW_2,PC44,0.03185724236206523,0.7297834781630216
feature_5_resid_std_WINDOW_2,PC45,-0.05172540764729547,0.5747508799903326
feature_5_resid_std_WINDOW_2,PC46,0.009032588454117842,0.9220010852746006
feature_5_resid_std_WINDOW_2,PC47,0.02436013159692876,0.7917044480946008
feature_5_resid_std_WINDOW_2,PC48,-0.1461048504755404,0.11131660251103764
feature_5_resid_std_WINDOW_2,PC49,-0.07788821473648193,0.3977884383088537
feature_5_resid_std_WINDOW_2,PC50,-0.07174831291284225,0.4361322253610449
feature_5_resid_std_WINDOW_2,PC51,0.08985404806472146,0.3290768117500668
feature_5_resid_std_WINDOW_2,PC52,0.003846863636526268,0.9667383711049439
feature_5_resid_std_WINDOW_2,PC53,0.030302548521137618,0.7424967671649171
feature_5_resid_std_WINDOW_2,PC54,0.04677939206271364,0.6119045194043801
feature_5_resid_std_WINDOW_2,PC55,0.020814753713522198,0.8214720651066386
feature_5_resid_std_WINDOW_2,PC56,0.024093095963491098,0.7939366912583485
feature_5_resid_std_WINDOW_2,PC57,-0.004320211785407962,0.9626483915610007
feature_5_resid_std_WINDOW_2,PC58,0.022208866581997815,0.8097340170006421
feature_5_resid_std_WINDOW_2,PC59,0.0032580927964808507,0.9718268577143714
feature_5_resid_std_WINDOW_2,PC60,-0.01879357069061976,0.8385595125071562
feature_5_resid_std_WINDOW_2,PC61,0.007760548332436775,0.9329578528416961
feature_5_resid_std_WINDOW_2,PC62,0.04504978135930167,0.6251401962288332
feature_5_resid_std_WINDOW_2,PC63,0.011512055071965108,0.9006878995851472
feature_5_resid_std_WINDOW_2,PC64,0.060160851054337286,0.5139350745571222
feature_5_resid_std_WINDOW_2,PC65,-0.024650044225585706,0.7892828762365622
feature_5_resid_std_WINDOW_2,PC66,-0.002141372455193663,0.9814811219110406
feature_5_resid_std_WINDOW_2,PC67,-0.012793366870390711,0.8897005741535081
feature_5_resid_std_WINDOW_2,PC68,0.005317877795986976,0.9540313323773472
feature_5_resid_std_WINDOW_2,PC69,0.019634969678752154,0.8314365559679417
feature_5_resid_std_WINDOW_2,PC70,0.009083262362907484,0.9215648923543067
feature_5_resid_std_WINDOW_2,PC71,0.012687550416871425,0.8906071938170654
feature_5_resid_std_WINDOW_2,PC72,0.02274035088076063,0.8052700145992849
feature_5_resid_std_WINDOW_2,PC73,-0.03137331267173016,0.7337330777355323
feature_5_resid_std_WINDOW_2,PC74,0.045830990104990726,0.6191469493033843
feature_5_resid_std_WINDOW_2,PC75,-0.0180058468301591,0.8452399440798616
feature_5_resid_std_WINDOW_3,PC1,-0.0752162437729496,0.4142222904839526
feature_5_resid_std_WINDOW_3,PC2,-0.10860380818747958,0.23770653169161346
feature_5_resid_std_WINDOW_3,PC3,0.06557685253030195,0.4767088530298548
feature_5_resid_std_WINDOW_3,PC4,-0.3922029378019247,9.41295996705224e-06
feature_5_resid_std_WINDOW_3,PC5,0.22288459620273232,0.01440966266471771
feature_5_resid_std_WINDOW_3,PC6,0.19213803458982592,0.03552119045918027
feature_5_resid_std_WINDOW_3,PC7,-0.3650522491942882,4.1405731049053874e-05
feature_5_resid_std_WINDOW_3,PC8,0.046201727503751816,0.6163114301929387
feature_5_resid_std_WINDOW_3,PC9,0.26419074781841656,0.0035481969782140336
feature_5_resid_std_WINDOW_3,PC10,0.3119975336652021,0.0005223993882614772
feature_5_resid_std_WINDOW_3,PC11,-0.17211618110213386,0.060141197651544805
feature_5_resid_std_WINDOW_3,PC12,-0.2565289063530214,0.004680934762130344
feature_5_resid_std_WINDOW_3,PC13,0.08018163139818509,0.38399720122128467
feature_5_resid_std_WINDOW_3,PC14,-0.050964849368832554,0.5803950279242313
feature_5_resid_std_WINDOW_3,PC15,-0.06974189217565528,0.44910386135518204
feature_5_resid_std_WINDOW_3,PC16,-0.06903367757838247,0.4537335895177316
feature_5_resid_std_WINDOW_3,PC17,-0.004947824611083174,0.957226996862531
feature_5_resid_std_WINDOW_3,PC18,-0.06236162801715338,0.49863053586716477
feature_5_resid_std_WINDOW_3,PC19,-0.06834830018141115,0.45823921959593217
feature_5_resid_std_WINDOW_3,PC20,-0.0945843183981211,0.30414738303115924
feature_5_resid_std_WINDOW_3,PC21,0.021076358679674778,0.8192663291496346
feature_5_resid_std_WINDOW_3,PC22,-0.18519878567344372,0.04286020353801868
feature_5_resid_std_WINDOW_3,PC23,0.07338588217736491,0.4257051472367773
feature_5_resid_std_WINDOW_3,PC24,-0.1339007428673089,0.14483210688842313
feature_5_resid_std_WINDOW_3,PC25,-0.1327741624322361,0.1482745256667218
feature_5_resid_std_WINDOW_3,PC26,-0.0794811396888124,0.38817857211669676
feature_5_resid_std_WINDOW_3,PC27,0.08636885673207283,0.34825745146704
feature_5_resid_std_WINDOW_3,PC28,0.1300578824895019,0.15682777894511837
feature_5_resid_std_WINDOW_3,PC29,0.0035807634008051675,0.9690380047342891
feature_5_resid_std_WINDOW_3,PC30,-0.15805440751928446,0.08468408289238599
feature_5_resid_std_WINDOW_3,PC31,-0.013351497982188924,0.8849209729722689
feature_5_resid_std_WINDOW_3,PC32,0.1565512006039031,0.08772402332094663
feature_5_resid_std_WINDOW_3,PC33,0.07746335845635377,0.4003752423663778
feature_5_resid_std_WINDOW_3,PC34,-0.10971792041414692,0.2328988825872416
feature_5_resid_std_WINDOW_3,PC35,-0.0510753610637934,0.5795733242442227
feature_5_resid_std_WINDOW_3,PC36,0.05200052884928436,0.5727155217523213
feature_5_resid_std_WINDOW_3,PC37,-0.16756803029963432,0.06734569410551612
feature_5_resid_std_WINDOW_3,PC38,0.048252846077718944,0.6007266657585558
feature_5_resid_std_WINDOW_3,PC39,-0.1197379923238734,0.19270220947575417
feature_5_resid_std_WINDOW_3,PC40,0.08939405221649885,0.3315689223653994
feature_5_resid_std_WINDOW_3,PC41,0.049946321975676694,0.5879934752472532
feature_5_resid_std_WINDOW_3,PC42,-0.07980593217657939,0.3862364286353919
feature_5_resid_std_WINDOW_3,PC43,-0.09158364025080945,0.3198140018690291
feature_5_resid_std_WINDOW_3,PC44,0.024288332071503542,0.7923044802638302
feature_5_resid_std_WINDOW_3,PC45,-0.03636167086095794,0.6933718366481654
feature_5_resid_std_WINDOW_3,PC46,-0.10621768636566939,0.2482348749606758
feature_5_resid_std_WINDOW_3,PC47,0.0002962367751329388,0.9974378816012156
feature_5_resid_std_WINDOW_3,PC48,-0.06396600096465338,0.4876261380213806
feature_5_resid_std_WINDOW_3,PC49,0.08753233720346767,0.3417777282789527
feature_5_resid_std_WINDOW_3,PC50,0.04633168732506692,0.6153187889977046
feature_5_resid_std_WINDOW_3,PC51,-0.02983978785105084,0.7462945386937846
feature_5_resid_std_WINDOW_3,PC52,0.047264442444404337,0.6082148182363836
feature_5_resid_std_WINDOW_3,PC53,-0.06593056761763313,0.4743294278997514
feature_5_resid_std_WINDOW_3,PC54,0.010400815066459512,0.9102321605535156
feature_5_resid_std_WINDOW_3,PC55,-0.09100969923118712,0.3228688897204422
feature_5_resid_std_WINDOW_3,PC56,0.009592799662798097,0.9171801927160717
feature_5_resid_std_WINDOW_3,PC57,-0.0020830785720673123,0.9819851695192218
feature_5_resid_std_WINDOW_3,PC58,0.002418337922624288,0.9790863977443064
feature_5_resid_std_WINDOW_3,PC59,0.007208163232837982,0.937719873322576
feature_5_resid_std_WINDOW_3,PC60,0.003627309165209435,0.9686357381682862
feature_5_resid_std_WINDOW_3,PC61,0.017381697679715473,0.8505409878038235
feature_5_resid_std_WINDOW_3,PC62,-0.018387161618057882,0.8420047338437172
feature_5_resid_std_WINDOW_3,PC63,-0.0017008708147379994,0.9852901582677002
feature_5_resid_std_WINDOW_3,PC64,0.0038700612540938095,0.9665379103632166
feature_5_resid_std_WINDOW_3,PC65,0.012742272485599778,0.8901383255509652
feature_5_resid_std_WINDOW_3,PC66,0.023097013128235484,0.8022778642750887
feature_5_resid_std_WINDOW_3,PC67,-0.0028809070513257443,0.9750873156779125
feature_5_resid_std_WINDOW_3,PC68,-0.019495178902343077,0.8326190403432268
feature_5_resid_std_WINDOW_3,PC69,-0.011839539301768391,0.897877830391096
feature_5_resid_std_WINDOW_3,PC70,0.002446024582220596,0.9788470206925998
feature_5_resid_std_WINDOW_3,PC71,0.0017244184119110974,0.9850865320596641
feature_5_resid_std_WINDOW_3,PC72,0.012716997644426013,0.8903548801116131
feature_5_resid_std_WINDOW_3,PC73,-0.028601512389389773,0.7564865178689533
feature_5_resid_std_WINDOW_3,PC74,0.006639249593243806,0.9426266816681746
feature_5_resid_std_WINDOW_3,PC75,-0.009357238120966754,0.9192069594048347
feature_5_slope_WINDOW_1,PC1,-0.023709929034351616,0.7971426247119948
feature_5_slope_WINDOW_1,PC2,-0.017929899501528804,0.8458846178250331
feature_5_slope_WINDOW_1,PC3,0.08437502132055513,0.3595395351643253
feature_5_slope_WINDOW_1,PC4,0.18415187229154212,0.04407028540656651
feature_5_slope_WINDOW_1,PC5,0.027469604172328486,0.7658397886998167
feature_5_slope_WINDOW_1,PC6,0.2646096520914918,0.003494047293349051
feature_5_slope_WINDOW_1,PC7,0.06965551614683832,0.4496670964809701
feature_5_slope_WINDOW_1,PC8,0.11194532628418152,0.22349223567674345
feature_5_slope_WINDOW_1,PC9,-0.12752725144801208,0.16512387484415228
feature_5_slope_WINDOW_1,PC10,-0.10776552927137983,0.24136922185605297
feature_5_slope_WINDOW_1,PC11,0.31466830859740047,0.0004647481034310606
feature_5_slope_WINDOW_1,PC12,-0.2126195784807171,0.019728244375303627
feature_5_slope_WINDOW_1,PC13,0.2579749118956866,0.004445176256164328
feature_5_slope_WINDOW_1,PC14,0.23118978920191788,0.011067327814174003
feature_5_slope_WINDOW_1,PC15,0.056769383222084815,0.5379834566915068
feature_5_slope_WINDOW_1,PC16,-0.20732185133751102,0.023082218691828603
feature_5_slope_WINDOW_1,PC17,-0.14707557038801178,0.10893495640174533
feature_5_slope_WINDOW_1,PC18,-0.25261452731389467,0.005376183052178992
feature_5_slope_WINDOW_1,PC19,-0.11079829303596153,0.228302257295897
feature_5_slope_WINDOW_1,PC20,-0.1982046169682538,0.03000122507423515
feature_5_slope_WINDOW_1,PC21,0.0009887624736071333,0.9914484522042296
feature_5_slope_WINDOW_1,PC22,0.20629715437735374,0.023784493053875186
feature_5_slope_WINDOW_1,PC23,-0.1675089277521405,0.0674437375788253
